cont,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
104,0.479789904,0.555361054,0.4508977387,0.7983573222,0.4240149988,0.04800664383,0.003359712157,0.8177575975,0.6710798775,0.4173106643,0.5853301828,0.2541652506,0.03026356375,0.9292854426,0.0897347682,0.006451611809,0.03002144389,0.03004291845,0.4545487949,1
105,0.5186596678,0.6494081712,0.3990171043,0.7299872324,0.4116437727,0.07311531852,0.008280821025,0.8027171511,0.6576573019,0.3459743286,0.5740543691,0.2303942212,0.05211008886,0.9549628925,0.3848360864,0.1956989238,0.2937812723,0.2900572246,0.1494401816,1
106,0.5037230057,0.5479569236,0.4803745905,0.8075631106,0.4022950764,0.0469087918,0.003742286771,0.8803915758,0.7308965941,0.50578625,0.5926348577,0.3921006591,0.03458286426,0.9815257701,0.09066950539,0.006451611809,0.151536812,0.1516452074,0.08623479236,1
107,0.5106979099,0.6082746946,0.4896204784,0.8821907681,0.4650658586,0.04965174432,0.003481948479,0.7588856057,0.5278868349,0.4674556214,0.651983773,0.3046408018,0.04057957167,0.3232976221,0.07922236183,0.006451611809,0.1175839886,0.1176680973,0.1132099443,1
108,0.4140204203,0.6026388525,0.5072664645,0.8115308081,0.3781822897,0.04593253071,0.003521251195,0.7004935111,0.3988470138,0.4038901607,0.6484778581,0.3985194889,0.03757262072,0.9292854426,0.0460163321,0.230107526,0.01572551823,0.01108726753,0.1729888495,1
109,0.4850402804,0.6133027003,0.5106299767,0.8881323415,0.4489839018,0.05783487672,0.004913521257,0.7162398374,0.4958653062,0.4514811036,0.6595452806,0.3868137831,0.08693224006,0.4472496769,0.1465460164,0.1440860206,0.2669764117,0.2643061516,0.1183557403,1
110,0.4548199642,0.5538728337,0.4851679286,0.8074879424,0.3972382253,0.04687493375,0.003091692592,0.7770921009,0.5522798172,0.4075587321,0.5996876489,0.3206363991,0.03939150001,0.3054744504,0.05283601853,0.1440860206,0.02001429593,0.01716738197,0.2805462676,1
111,0.4816374429,0.622075011,0.4729550838,0.8600833711,0.4609511011,0.05824367791,0.004521510397,0.7033285331,0.4736233291,0.4521894536,0.6346485455,0.3015057782,0.04455852323,0.9044498746,0.356874862,0.006451611809,0.2648320229,0.2650214592,0.186086591,1
112,0.463772497,0.5386414558,0.4707860285,0.8148245646,0.4193080946,0.05401473478,0.004489138255,0.7703479725,0.5274622831,0.387720775,0.607573065,0.3073693522,0.03303627133,0.8127493209,0.04989627013,0.1612903217,0.01965689778,0.01645207439,0.2321873878,1
113,0.5139253166,0.5269217955,0.4676943256,0.851708905,0.4582983233,0.0548526693,0.004189572307,0.7519065977,0.5530156674,0.4302741357,0.6138502769,0.3049628849,0.06937825362,0.4472496769,0.3085411609,0.006451611809,0.2555396712,0.2557224607,0.256607384,1
114,0.7722212376,0.4965635712,0.1006470099,0.7551788625,0.7463127495,0.7996955749,0.6368674293,0.304435185,0.454531993,0,0.42995588,0.2866972121,0.04600093537,0.3813177326,0,0.006451611809,0,0,0,1
115,0.6947871894,0.483584378,0.1034983622,0.5342432646,0.5290538036,0.6713590812,0.4540388106,0.5431841686,0.6781072475,0,0.3655816959,0.2442291508,0.03555658895,0.4712713939,0,0.006451611809,0,0,0,1
116,0.68710726,0.4128120779,0.09627797883,0.5052181926,0.5084087317,0.6948917506,0.5071195547,0.7483393546,0.7932086241,0,0.3201662911,0.4204585795,0.03105972873,0.9292854426,0.0001471346299,0.006451611809,0.0003573981415,0.0003576537911,0.1261801018,1
117,0.6253399842,0.5553385765,0.3927983024,0.581000923,0.2736021215,0.730159327,0.5415245546,0.4305787552,0.5064983159,0,0.4332083669,0.2089616801,0.05262217682,0.4712713939,0,0.006451611809,0,0,0,1
118,0.6831911215,0.5191852613,0.174824304,0.579463871,0.4987528878,0.8166738906,0.6718665221,0.5918786477,0.6965367465,0,0.4100457566,0.2702583977,0.05262217682,0.4591224781,0.003802862428,0.006451611809,0.02001429593,0.0200286123,0.05644899289,1
119,0.680176634,0.3371857702,0.1159150892,0.5620552393,0.543119275,0.6895182132,0.5018847183,0.8264880219,0.8431054483,0,0.3200151439,0.2866970583,0.04210966489,0.8571440339,0,0.006451611809,0,0,0,1
120,0.5385963606,0.6582878786,0.3852870016,0.7980161807,0.4919038268,0.5409443796,0.3498533784,0.7464397747,0.6057505416,0.2144469536,0.592358059,0.1676731694,0.03380245789,0.9549628925,0.02118737585,0.1440860206,0.002859185132,0,0,1
121,0.4981222424,0.7195149805,0.4356598959,0.797084426,0.4386241289,0.359325362,0.2080100528,0.7548330206,0.5182828064,0.21442495,0.6397773321,0.09243790877,0.03354550298,0.8345998441,0.03108742943,0.1440860206,0.03216583274,0.02932761087,0.0784778684,1
122,0.5672433821,0.6500720436,0.3848618609,0.8372887285,0.5304378761,0.5040715791,0.3012891569,0.7493947823,0.6543136949,0.2144772107,0.5931018855,0.1493529685,0.05211008886,0.9292854426,0.02785114727,0.1440860206,0.02287348106,0.0200286123,0.0995921518,1
123,0.5975232279,0.6473135172,0.3609193611,0.8523299447,0.5699215042,0.5091532008,0.2989465435,0.6803773475,0.5982066303,0.2144899893,0.5815616739,0.00812809119,0.04466794316,0.6945718509,0.02118737585,0.1440860206,0.002859185132,0,0,1
124,0.5620265627,0.694851995,0.3916909295,0.8587514222,0.544154768,0.4531183219,0.2653226663,0.716553802,0.5572467684,0.2144659393,0.6279882686,0.1118460422,0.0337166347,0.7316807174,0.0230332458,0.1440860206,0.01107934239,0.008226037196,0.06703317899,1
125,0.5408236229,0.6731972104,0.3941444195,0.8191152363,0.5031590062,0.5148883204,0.3167121306,0.7503992496,0.5985211729,0.2140864714,0.6060707068,0.1409002732,0.03146374,0.9549628925,0.02237916574,0.1440860206,0.00929235168,0.00643776824,0.05500158246,1
126,0.5305957316,0.6843713321,0.393302373,0.7985548729,0.4840922277,0.4435223695,0.2671999587,0.7196139234,0.5338190152,0.2147201964,0.6104030179,0.1444101999,0.03295200239,0.9549628925,0.05349812403,0.1440860206,0.1443888492,0.1416309013,0.06352455515,1
127,0.6007837065,0.6459644298,0.3531558935,0.8584873793,0.5839660219,0.4545621227,0.2332361478,0.6883278286,0.5802998334,0.2150423714,0.5999175172,0.02966071957,0.03320532901,0.8804154546,0.02118737585,0.1440860206,0.002859185132,0,0,1
128,0.5422398338,0.6693039183,0.411096519,0.7925997477,0.4598143911,0.3540288378,0.178687781,0.7414255501,0.5906257094,0.2145045964,0.6125719691,0.1077175712,0.0337166347,0.9549628925,0.0252090537,0.1440860206,0.01215153681,0.009298998569,0.1300998975,1
129,0.5361082377,0.6182055951,0.3778787486,0.8007363765,0.5022450822,0.4728878381,0.2518487135,0.7286720911,0.6265733542,0.2149901393,0.5706266841,0.1027912797,0.03187178098,0.9549628925,0.02326827889,0.1440860206,0.01072194425,0.007868383405,0.07944673058,1
130,0.3656685396,0.8362232085,0.6281341558,0.8660021528,0.3053422877,0.04631156159,0.00391783608,0.7288022433,0.3278726861,0.7945478714,0.7624247631,0.332601218,0.04577617702,0.9292854426,0.3215940977,0.4193548381,0.1958541816,0.1874105866,0.1906948958,1
131,0.3542985887,0.8611134228,0.7083341108,0.8973898036,0.2523973559,0.05610576933,0.004458597438,0.6722836299,0.252779099,0.8231089929,0.7995527927,0.3271456221,0.06358431353,0.8345998441,0.3418947252,0.2989247304,0.2855611151,0.2796852647,0.2304158382,1
132,0.3620254276,0.9028914232,0.707297024,0.9180479837,0.2735128665,0.05825491409,0.004718560124,0.6617436826,0.2667343859,0.85372005,0.8292064462,0.3766001433,0.08878683613,0.9549628925,0.292496651,0.3161290315,0.2948534668,0.2886266094,0.1974945312,1
133,0.3663949455,0.8869556615,0.6492309483,0.9148467255,0.3307828791,0.06195947566,0.006210498239,0.6755974807,0.2619473184,0.8877986357,0.8128131605,0.3726480924,0.07277741489,0.7316807174,0.2163954547,0.3677419348,0.2376697641,0.2303290415,0.1285003475,1
134,0.3584039955,0.8614878245,0.663198751,0.8737877756,0.2764349534,0.07996009265,0.01004483441,0.6870292121,0.3148393212,0.8506075786,0.7912761987,0.409124432,0.1127497088,0.5505430541,0.3112999338,0.3677419348,0.2755539671,0.2682403433,0.2514922366,1
135,0.6402252585,0.3589052342,0.1239111379,0.5992764873,0.5709076257,0.05458656069,0.00507865157,0.9074218028,0.8585745094,0.04541631786,0.3232987038,0.2556619906,0.04702550243,0.9292854426,0.05018759655,0.006451611809,0.04467476769,0.04470672389,0.2821947872,1
136,0.6538758717,0.3537331086,0.1641356166,0.6273118755,0.5562762838,0.05042648757,0.00525026146,0.9344278256,0.8965509785,0.02382573214,0.3612709658,0.2634541195,0.04588842753,0.8127493209,0.04375193114,0.006451611809,0.02894924946,0.02896995708,0.3549881691,1
137,0.6149535747,0.3653109787,0.1738549986,0.626145281,0.5450388898,0.0450940049,0.003666908991,0.9166007286,0.8573291162,0.01196808571,0.3486959999,0.214682612,0.04737188308,0.9044498746,0.09600529683,0.006451611809,0.1433166548,0.1434191702,0.1617622613,1
138,0.6323859956,0.2343780386,0.05633004396,0.3790200188,0.4275405549,0.07927244179,0.007514863941,0.778101109,0.6984993003,0.01861702143,0.2162220488,0.2937179663,0.05904677015,0.9815257701,0.1111277863,0.006451611809,0.1958541816,0.1959942775,0.1479444944,1
139,0.6056829426,0.3669719143,0.2023440072,0.6332309783,0.5222897269,0.05527211298,0.0046823153,0.9135182728,0.8522120817,0.3499260714,0.3601019796,0.2306618695,0.03363098135,0.9549628925,0.09731059038,0.006451611809,0.1979985704,0.1981402003,0.1171265653,1
140,0.614229377,0.375575226,0.1738615015,0.6011785395,0.5208158946,0.03634774314,0.002260476256,0.9313815569,0.8700825191,0.01456310714,0.349227544,0.2432053911,0.04890180647,0.7510537314,0.1086631959,0.006451611809,0.2087205147,0.208869814,0.136139854,1
141,0.6183312033,0.369394065,0.2168668197,0.635673536,0.509558561,0.05331335874,0.004837917826,0.9214716222,0.8838301452,0.350278,0.3770769604,0.2661870473,0.04358497866,0.9549628925,0.1556549829,0.006451611809,0.2005003574,0.2006437768,0.1358347908,1
142,0.660540292,0.3229453178,0.1149719089,0.5938721095,0.5749604058,0.09012653746,0.01365272756,0.9079256781,0.8664169086,0.0158831,0.3122856351,0.1162826786,0.0319538781,0.7316807174,0.03791425144,0.006451611809,0.03252323088,0.03254649499,0.2683060402,1
143,0.6307496527,0.3580897694,0.1411222795,0.5955512557,0.5493988471,0.05992003339,0.006408254945,0.9031355625,0.8494056101,0.02492668571,0.3262775891,0.2530699089,0.04159394349,0.9815257701,0.04325755915,0.006451611809,0.02823445318,0.0282546495,0.27669874,1
144,0.6370736541,0.3064787267,0.1081136519,0.5412922064,0.531092038,0.06602948668,0.006969939812,0.8939653773,0.8321289652,0.03556485357,0.2856560218,0.2798913136,0.03073937912,0.9292854426,0.1009854817,0.006451611809,0.07469621158,0.07474964235,0.2652292387,1
145,0.6776921021,0.5339926111,0.3865518256,0.7703874372,0.4637904885,0.8185503627,0.7578062673,0.8164110328,0.7939192342,0,0.4989748084,0.299671604,0.03081923235,0.9815257701,0.002359503128,0.006451611809,0.01751250893,0.01752503577,0.03972336529,1
146,0.6963607937,0.492764557,0.2751564402,0.7772348373,0.5862570086,0.7848305343,0.6951013851,0.8188385239,0.7795640983,0,0.4680050024,0.2727668692,0.03467047329,0.9815257701,0.003019201059,0.006451611809,0.01965689778,0.01967095851,0.04536865294,1
147,0.6928594421,0.2684469774,0.07150007712,0.6401314273,0.6650296105,0.6547343275,0.5004970641,0.7754552498,0.7338435454,0,0.2764998204,0.254840888,0.03050077151,0.9292854426,0.004481944944,0.006451611809,0.02358827734,0.02360515021,0.05644899289,1
148,0.6335152392,0.489998562,0.2841062997,0.6912132377,0.493515503,0.04215725054,0.003381794191,0.9408042428,0.8913749745,0.5145530143,0.4586238771,0.3136976239,0.03823408611,0.9044498746,0.1311599458,0.006451611809,0.2215868477,0.2217453505,0.1324066004,1
149,0.7499706661,0.4701722735,0.1870755151,0.7856204866,0.6859739997,0.6566469475,0.4659383298,0.78534285,0.7758736584,0,0.4550471416,0.2020538599,0.03253318461,0.9549628925,0,0.006451611809,0,0,0,1
150,0.7366849068,0.3447391115,0.06304523988,0.6366143614,0.6704093118,0.6976102845,0.5172037627,0.6909535313,0.7141384618,0,0.3140808337,0.2594301132,0.03537789186,0.9549628925,0.00430368589,0.006451611809,0.01786990708,0.01788268956,0.07196336098,1
151,0.6970800899,0.3712624772,0.09776512559,0.6665252275,0.6633205461,0.8113610321,0.6847597534,0.7075243835,0.7165085475,0,0.3460193713,0.2749913635,0.03114020984,0.9549628925,0.003617356952,0.006451611809,0.02001429593,0.0200286123,0.05362654319,1
152,0.7311441476,0.3801537011,0.09402355143,0.7037499719,0.7033166592,0.6480936655,0.4513199788,0.6762768059,0.6953335623,0,0.3632655076,0.2697337344,0.03228391344,0.9815257701,0.01150693705,0.006451611809,0.02394567548,0.02396280401,0.1440713098,1
153,0.6823051655,0.3741367799,0.09564200377,0.6642859726,0.6633561505,0.7796094366,0.6313350852,0.5732579439,0.6276319523,0,0.3490940771,0.2846175293,0.04737188308,0.9044498746,0,0.006451611809,0,0,0,1
154,0.7006985605,0.4021861362,0.1537218259,0.7008721911,0.6384532389,0.7492811704,0.6087770763,0.8043594759,0.7914647614,0,0.3923543577,0.1705296314,0.03303627133,0.7128612222,0.003100591431,0.006451611809,0.01715511079,0.01716738197,0.05362654319,1
155,0.5598966897,0.6686326733,0.4184995437,0.8809595857,0.5378206997,0.4456336472,0.2518530281,0.7670104107,0.6031680497,0.2140649143,0.6372039286,0.1853101425,0.03114020984,0.8127493209,0.05324722075,0.1440860206,0.03752680486,0.03469241774,0.1196759722,1
156,0.5622785903,0.6635559203,0.3743614154,0.8286248857,0.5329524566,0.5040884,0.3124844286,0.741055772,0.607682136,0.2144559179,0.5931709635,0.1289660083,0.03346019959,0.8804154546,0.03147838703,0.1440860206,0.01858470336,0.01573676681,0.09893667027,1
157,0.5312948648,0.6600010939,0.3932607654,0.7745985073,0.4608992556,0.5073532407,0.3164817936,0.7428005394,0.5990841016,0.2144559179,0.5971102739,0.1177042062,0.03388846121,0.9044498746,0.02716524276,0.1440860206,0.02394567548,0.02110157368,0.08447650886,1
158,0.5556371811,0.5990774446,0.3443592279,0.7634775097,0.5009586377,0.5558202169,0.3450522841,0.7393569145,0.6732405717,0.2144772107,0.5463434205,0.1136342508,0.03493438113,0.7710050395,0.02169997373,0.1440860206,0.005003573981,0.002145922747,0.07150205795,1
159,0.5647011679,0.6606001551,0.3719622596,0.8531575363,0.5592422009,0.5444111986,0.3504223515,0.7218852417,0.5544055251,0.2141041929,0.6183717924,0.09833868251,0.03261661468,0.9044498746,0.02574512516,0.1440860206,0.02001429593,0.01716738197,0.07873738441,1
160,0.5126540031,0.6641199765,0.4036605546,0.7558619393,0.4319125836,0.6198862029,0.4560641845,0.7717883666,0.6168590149,0.2146317821,0.5847020578,0.08911777611,0.03397463951,0.8804154546,0.02801751665,0.1440860206,0.03145103645,0.02861230329,0.05889343552,1
161,0.5531684061,0.6223285575,0.3680761757,0.8094094981,0.520849858,0.6464276902,0.4753143565,0.72869572,0.6148419801,0.2144188929,0.5779048951,0.1207839657,0.03329011261,0.8571440339,0.0261832628,0.1440860206,0.03002144389,0.02718168813,0.05447984231,1
162,0.5448347671,0.6455779961,0.3822750136,0.7697406864,0.4676100604,0.6571627868,0.4593707728,0.7458772914,0.6427768388,0.2141119214,0.5743345914,0.08737804307,0.03346019959,0.9044498746,0.02118737585,0.1440860206,0.002859185132,0,0,1
163,0.5673597066,0.6777752259,0.3779612921,0.8459905066,0.5460530379,0.4875806965,0.3004877245,0.7263974976,0.5518414649,0.2144559179,0.616321362,0.07113905178,0.0337166347,0.7128612222,0.02966232619,0.1440860206,0.03395282345,0.03111587983,0.08121937527,1
164,0.5527763929,0.6758549016,0.3999309383,0.8532609446,0.5302616719,0.5541353015,0.3916577037,0.7731038562,0.610032547,0.2144133429,0.6255463344,0.1884126129,0.03154502396,0.9815257701,0.02406609546,0.1440860206,0.01107934239,0.008226037196,0.08911850609,1
165,0.55424847,0.7422424529,0.4473301218,0.7898037721,0.4194280521,0.07585744242,0.01098346293,0.81735944,0.7279051485,0.1792183036,0.611986005,0.2923547511,0.1283127012,0.4964369961,0.3726708074,0.1612903217,0.2315939957,0.2285407725,0.2597023091,1
166,0.6109608807,0.6714422168,0.437678598,0.811940394,0.4509345515,0.09251141252,0.02479240416,0.9169399865,0.8598126588,0.1788856321,0.6002351969,0.262593005,0.03804408214,0.9815257701,0.3935962513,0.006451611809,0.2984274482,0.2986409156,0.2925794943,1
167,0.7121763021,0.6561904113,0.2619987155,0.7755510755,0.5983047996,0.0650299325,0.01214424191,0.9355473513,0.8960602666,0.1788563821,0.5124160126,0.2077741326,0.05262217682,0.8345998441,0.4325471126,0.006451611809,0.2390993567,0.2392703863,0.2688928465,1
168,0.7006158446,0.6476536771,0.284831645,0.7674158783,0.5666732852,0.08372269132,0.01962076929,0.9469989967,0.9249598444,0.1788856321,0.5165227622,0.3031558869,0.05185594908,0.9815257701,0.5775521715,0.006451611809,0.2394567548,0.2396280401,0.3823972723,1
169,0.7205238406,0.5820301301,0.2025933373,0.7380297014,0.6236789284,0.1084511887,0.0321285145,0.9362053899,0.9085139236,0.1788856321,0.468988529,0.2835378738,0.07370426517,0.9815257701,0.2399700614,0.006451611809,0.1647605432,0.1648783977,0.2101633151,1
170,0.7095645388,0.6526466059,0.2809894064,0.7944353424,0.5968755547,0.0711957985,0.01549503249,0.9477720691,0.9240669078,0.1792183036,0.5257904575,0.2989286248,0.03852062831,0.9292854426,0.4180325011,0.006451611809,0.2541100786,0.2542918455,0.3565046333,1
171,0.6854427776,0.657678288,0.348635704,0.7836270683,0.5160559668,0.07745295384,0.02044268211,0.9424890667,0.8998920459,0.1788563821,0.5427940461,0.2879146765,0.03900234672,0.9549628925,0.5943700969,0.006451611809,0.3198713367,0.3201001431,0.3690557638,1
172,0.6690598148,0.6591378009,0.3595937403,0.7602919593,0.4820285418,0.09160846408,0.02209318597,0.9085684586,0.8565749324,0.1788856321,0.5451845684,0.2595387631,0.04294697106,0.9044498746,0.4915878646,0.006451611809,0.219799857,0.2199570815,0.3298977049,1
173,0.5824363233,0.7178075514,0.433324402,0.7777968503,0.4223447113,0.08557259168,0.01928656603,0.8668272011,0.7634529915,0.1790333571,0.6032380339,0.1741958762,0.04488753956,0.7316807174,0.7093533436,0.006451611809,0.2458899214,0.2460658083,0.4132599196,1
174,0.5378318369,0.6103351508,0.541770231,0.9313688778,0.4585422018,0.05947335414,0.006665152632,0.6429532163,0.368057398,0,0.7057576662,0.1942831622,0.03050077151,0.9044498746,0.03759720626,0.006451611809,0.01786990708,0.01788268956,0.2574074073,1
175,0.4507671009,0.4012514666,0.3583375761,0.6360524611,0.3628298353,0.06290127347,0.005356394061,0.7908095498,0.650100796,0.3742640857,0.4514453022,0.170263186,0.03346019959,0.9815257701,0.1089991171,0.006451611809,0.1947819871,0.1949213162,0.1424137316,1
176,0.503107352,0.42088275,0.3528383328,0.6552260829,0.387145014,0.08651346265,0.01002669168,0.8050236169,0.6718221193,0.2998878929,0.4847311549,0.1809521787,0.03546714777,0.9044498746,0.1313059739,0.006451611809,0.2126518942,0.2128040057,0.09563936719,1
177,0.4849867153,0.3946901936,0.3699597643,0.6873585397,0.4005092998,0.07982849254,0.008522329781,0.777536793,0.6579715455,0.3612288143,0.4801806916,0.1274937972,0.0389055872,0.9549628925,0.03310527477,0.006451611809,0.006075768406,0.006080114449,0.1558695376,1
178,0.4940444591,0.4360579441,0.3915725893,0.7524579726,0.4411795775,0.05188084115,0.003889488577,0.8053810341,0.6677017471,0.3570261429,0.5068019417,0.3130775582,0.06172484372,0.9815257701,0.1902449791,0.006451611809,0.166547534,0.1666666667,0.2867544966,1
